Date	Amvets	Bradley McKinley	Broadway	Carle Park	East Main	Freshville	I_74	Locust Street	Mumford	Myra	O_ L_ Johnson	Perkins	Race Street	South Ridge	Staley	Timber Hills	Vine
9/16/2017	693000	0	0	0	41300	235600	687500	0	832	682500	0	0	0	0	0	5830	0
9/17/2017	0	32500	0	0	0	0	687500	0	768	0	2340	0	0	10980	0	0	0
9/18/2017	0	0	0	7000	0	0	687500	0	0	791000	0	4590	170400	12420	0	0	0
9/19/2017	0	0	0	7100	0	378100	687500	0	768	0	0	3570	0	0	0	0	0
9/20/2017	0	40950	0	0	0	0	687500	0	1024	0	3420	0	0	0	0	0	0
9/21/2017	747000	0	0	0	43400	0	687500	525800	960	0	2160	0	0	0	0	0	2310
9/22/2017	0	0	0	0	0	280250	687500	0	0	0	0	0	0	9180	136800	0	4730
9/23/2017	0	0	0	0	47600	321100	687500	0	0	0	0	0	0	0	0	0	0
9/24/2017	0	0	0	0	0	288800	687500	0	0	0	0	0	0	12240	0	0	0
9/25/2017	0	0	0	7000	0	0	687500	0	0	0	0	5100	0	0	0	0	0
9/26/2017	0	0	0	0	0	295450	687500	0	0	0	0	0	0	9720	0	0	0
9/27/2017	693000	0	0	0	44100	0	687500	552200	0	766500	0	0	0	0	113050	0	0
9/28/2017	0	0	0	0	0	255550	687500	0	960	0	0	3060	162000	0	105450	0	0
9/29/2017	0	0	0	0	0	190950	687500	508200	0	1169000	2160	0	0	10980	0	0	0
9/30/2017	0	0	0	0	0	0	687500	0	0	0	1800	0	0	0	0	0	0
10/1/2017	0	31850	0	8500	0	0	687500	0	768	0	0	3060	0	0	0	0	0
10/2/2017	0	34450	0	7900	0	0	687500	331100	896	1365000	0	4080	0	0	97850	0	0
10/3/2017	0	0	0	0	0	180500	687500	0	704	0	0	3060	169200	0	0	0	0
10/4/2017	0	33475	0	0	43400	174800	687500	396000	0	0	0	0	0	0	0	5610	3190
10/5/2017	0	0	0	0	42000	0	687500	0	832	0	0	3570	0	0	0	5500	0
10/6/2017	0	38350	0	6700	44800	0	687500	0	0	1204000	1980	3060	171600	10800	0	5720	0
10/7/2017	819000	41275	0	0	0	0	687500	0	2112	0	0	5100	0	11340	190950	0	0
10/8/2017	807000	37050	0	7200	53900	303050	687500	368500	960	1414000	0	0	200400	10620	159600	6490	2860
10/9/2017	0	39000	0	0	53200	0	687500	0	0	0	3150	4080	0	0	0	0	0
10/10/2017	756000	39650	0	6700	50400	260300	687500	421300	1024	1354500	2340	3060	183600	11700	131100	4840	2200
10/12/2017	0	67600	0	7200	0	0	687500	0	2304	0	6570	3570	0	0	371450	8800	5390
10/13/2017	861000	42250	87360	7000	58100	312550	687500	416900	1024	1592500	3150	2550	210000	15120	178600	6380	2750
10/14/2017	819000	39000	82560	6800	53900	287850	687500	396000	1088	1400000	5670	3060	200400	12420	271700	6490	2420
10/15/2017	834000	38675	82560	6800	108500	267900	687500	434500	896	0	2340	3060	202800	13500	354350	6710	2420
10/16/2017	0	0	91840	14700	54600	0	687500	0	1984	1585500	4230	4080	210000	0	0	7370	0
10/17/2017	0	0	0	0	0	297350	687500	0	0	0	2430	3060	0	0	147250	0	2970
10/18/2017	0	35100	0	6400	0	0	687500	0	0	0	0	0	0	0	0	0	0
10/19/2017	0	0	0	6800	0	233700	687500	0	896	0	0	0	0	0	0	0	0
10/20/2017	0	36075	0	6600	49000	228000	687500	0	832	0	1800	3060	0	0	133950	5060	2970
10/21/2017	0	0	0	0	0	195700	687500	0	0	0	0	0	0	0	0	5500	0
10/22/2017	780000	34775	0	5700	52500	134900	687500	0	768	1288000	2700	4080	183600	11160	142500	6380	2530
10/23/2017	0	44200	0	13000	0	0	687500	0	1536	0	0	0	0	13320	0	0	0
10/24/2017	0	0	0	0	0	0	687500	0	0	0	0	0	0	0	0	0	0
10/25/2017	0	0	0	6200	76300	294500	687500	0	0	0	0	0	0	0	0	0	0
10/26/2017	909000	47775	0	5900	65100	244150	687500	425700	1472	1669500	3510	3060	226800	13860	171000	8360	3300
10/27/2017	852000	45175	95040	5800	60900	231800	687500	392700	1664	1456000	2700	3060	0	27000	157700	0	3300
10/28/2017	0	0	0	0	0	0	687500	0	1216	0	0	3060	0	0	320150	0	0
10/29/2017	834000	0	0	5800	62300	0	687500	0	1280	0	2430	0	0	0	0	0	3080
10/30/2017	828000	42575	0	6100	60200	180500	687500	0	1344	1522500	2700	3060	218400	16020	132050	7920	3630
10/31/2017	0	0	0	5700	0	0	687500	0	3008	0	0	0	0	0	0	0	0
11/1/2017	0	0	0	5500	0	186200	687500	0	0	0	2520	0	0	0	0	0	0
11/2/2017	0	37700	0	5600	0	0	687500	0	0	0	0	3570	0	12960	0	6710	0
11/3/2017	0	40300	0	5800	56000	199500	687500	0	0	1323000	0	0	190800	0	0	6270	0
11/4/2017	0	41275	0	6000	53900	0	687500	356400	0	1333500	0	0	0	14400	0	0	0
11/5/2017	0	0	0	0	0	0	687500	0	0	0	2970	0	0	14580	0	6490	3850
11/6/2017	0	44850	0	7500	0	0	687500	375100	2624	0	8730	5100	246000	0	191900	11440	0
11/7/2017	891000	55250	0	5400	70000	268850	687500	409200	1472	1711500	4410	3060	489600	15660	193800	11440	3520
11/8/2017	0	22750	0	8800	31500	0	687500	0	704	0	1800	0	0	0	0	5170	0
11/9/2017	0	48425	0	4900	0	0	687500	0	0	0	0	0	0	0	0	0	2750
11/10/2017	0	0	0	10900	59500	0	687500	0	0	0	0	3060	0	14940	0	0	0
11/11/2017	0	0	0	6800	55300	140600	687500	0	0	0	2700	0	0	0	137750	0	0
11/12/2017	0	33475	0	12000	0	123500	687500	0	1216	0	0	0	0	0	155800	0	0
11/13/2017	858000	41275	0	18400	56700	95950	687500	0	1344	1466500	3240	4080	210000	15480	153900	0	2750
11/14/2017	0	43550	0	0	0	0	687500	0	0	0	0	3060	0	16560	0	0	0
11/15/2017	0	40625	0	0	0	0	687500	0	0	0	0	0	0	0	133000	0	0
11/16/2017	0	67600	0	0	0	0	687500	0	0	0	0	0	0	0	252700	0	0
11/17/2017	0	0	0	0	0	0	687500	377300	1472	1564500	3060	0	0	15120	160550	0	0
11/18/2017	828000	39650	0	5700	61600	245100	687500	715000	1472	1421000	2880	3060	212400	15660	154850	9240	3410
11/19/2017	0	0	0	0	0	500650	687500	0	4672	2012500	0	6120	0	0	0	0	17050
11/20/2017	0	0	0	7400	105000	224200	687500	0	2368	0	0	4590	363600	0	0	29590	0
11/21/2017	0	0	0	6500	86800	222300	687500	170500	1792	1788500	4500	3570	304800	19620	286900	21120	12980
11/22/2017	0	75075	0	0	0	0	687500	0	1856	0	0	0	0	16920	0	0	0
11/23/2017	0	0	0	5800	78400	0	687500	0	0	0	3690	4080	0	0	0	16280	0
11/24/2017	0	59150	0	0	0	0	687500	0	1984	0	3690	4080	250800	0	0	0	15290
11/25/2017	0	0	0	0	0	174800	687500	0	0	0	0	0	0	0	0	0	0
11/26/2017	0	42575	189760	5300	67200	171000	687500	194700	1536	1498000	3510	3570	241200	19080	153900	11550	16720
11/27/2017	0	0	0	12200	0	0	687500	0	0	0	0	0	242400	0	0	0	0
11/28/2017	0	0	0	0	0	0	687500	0	0	0	0	3570	0	0	0	0	0
11/29/2017	0	0	0	0	0	0	687500	0	1280	0	2880	0	225600	13680	0	0	15950
11/30/2017	0	0	0	0	0	0	687500	0	0	0	0	0	0	0	0	0	15290
12/1/2017	0	0	0	6100	0	172900	687500	0	0	0	0	3060	0	0	0	10560	0
12/2/2017	0	0	0	0	57400	0	687500	0	0	1389500	0	0	0	0	0	9570	0
12/3/2017	0	0	0	5700	0	0	687500	0	0	0	0	3570	0	0	153900	0	0
12/4/2017	0	42900	0	0	0	0	687500	0	0	0	0	0	0	0	128250	0	0
12/5/2017	789000	53950	0	7200	56000	158650	687500	344300	1152	1424500	3060	3060	222000	12780	133000	9130	14740
12/6/2017	0	0	0	0	0	0	687500	0	1152	1477000	0	0	0	0	0	0	15510
12/7/2017	0	32500	0	5000	51800	0	687500	0	1152	0	2520	3570	0	13860	132050	9350	14850
12/8/2017	774000	45500	0	0	53200	134900	687500	0	1280	1424500	4320	2550	0	28260	305900	9240	0
12/9/2017	0	0	0	0	0	0	687500	0	2368	0	0	0	0	0	0	0	0
12/10/2017	0	0	0	0	0	0	687500	0	0	0	0	0	0	0	0	0	0
12/11/2017	798000	43225	0	6000	61600	94050	687500	317900	1472	1641500	3420	3570	0	16560	147250	9350	16610
12/12/2017	750000	45175	0	6000	53200	124450	687500	347600	1216	1340500	2970	2550	228000	15480	131100	8140	16500
12/13/2017	0	42575	0	0	0	0	687500	0	0	0	2340	0	0	0	0	0	0
12/14/2017	0	42575	0	0	0	0	687500	0	0	0	3240	0	218400	0	0	0	0
12/15/2017	0	0	0	6100	0	0	687500	0	1280	0	0	0	217200	0	0	0	0
12/16/2017	311640	37375	0	0	0	168150	687500	0	0	0	0	3060	0	0	151050	0	0
12/17/2017	0	36400	0	0	0	0	687500	0	0	0	2790	0	0	0	0	0	0
12/18/2017	777000	40625	0	6600	63000	107350	687500	284900	1216	1536500	2880	3570	216000	16380	125400	9350	18370
12/19/2017	0	0	0	0	0	0	687500	326700	1088	0	2790	0	211200	0	0	0	0
12/20/2017	0	0	0	6800	0	0	687500	0	1344	0	0	3060	0	0	0	0	0
12/21/2017	0	0	0	0	49000	0	687500	0	0	0	0	0	0	12240	0	0	0
12/22/2017	0	0	0	0	53200	0	687500	0	0	0	0	0	0	0	0	9350	0
12/23/2017	0	0	0	0	56000	137750	687500	0	0	0	0	0	0	0	0	0	16390
12/24/2017	0	35750	0	7000	58800	0	687500	0	0	1599500	3240	0	207600	0	0	0	0
12/25/2017	0	41275	0	0	0	128250	687500	0	0	0	0	0	0	0	0	0	0
12/26/2017	0	40950	0	6800	0	0	687500	0	960	0	2970	2550	192000	17100	63650	8140	15400
12/27/2017	669000	40625	165760	7200	0	144400	687500	115500	7168	0	2790	0	192000	15300	126350	7590	0
12/28/2017	0	0	0	7400	0	125400	687500	0	0	0	0	0	0	0	0	0	0
12/29/2017	0	0	0	0	53200	0	687500	0	0	0	0	0	0	0	0	0	15400
12/30/2017	0	0	0	5600	51100	0	687500	0	0	0	2700	0	0	0	0	0	0
12/31/2017	0	0	0	6100	0	0	687500	0	0	0	3690	0	0	18180	0	0	0
1/1/2018	0	35425	0	0	0	0	687500	0	0	0	3060	0	0	0	0	0	0
1/2/2018	0	0	0	6500	0	0	687500	0	35136	0	2520	0	0	0	147250	0	16610
1/3/2018	0	0	0	6400	55300	140600	687500	132000	0	0	2520	0	0	12960	0	7370	0
1/4/2018	0	0	0	0	0	131100	687500	123200	0	0	0	3060	0	0	101650	6820	0
1/5/2018	717000	44850	0	5900	55300	153900	687500	233200	1472	1386000	2970	2550	198000	13680	101650	6380	17270
1/6/2018	1434000	0	0	5200	50400	139650	687500	105600	1472	0	2520	0	196800	0	104500	6270	0
1/7/2018	0	0	0	0	0	0	687500	0	0	0	0	0	208800	0	0	0	0
1/8/2018	852000	42900	0	5500	58800	129200	687500	101200	1664	1554000	0	3060	0	15300	95000	6930	15620
1/9/2018	0	0	0	0	54600	0	687500	0	1600	0	0	2550	0	13680	0	0	0
1/10/2018	0	43550	0	6000	50400	157700	687500	125400	1408	1459500	2520	3060	0	13320	106400	7700	16500
1/11/2018	0	47450	0	0	55300	452200	687500	135300	0	0	0	0	0	0	0	0	0
1/12/2018	828000	51675	0	5600	65800	373350	687500	144100	1728	1645000	6840	3060	224400	13860	152950	9900	18370
1/13/2018	837000	49725	189120	5800	62300	233700	687500	138600	1792	1634500	3600	2550	219600	12420	134900	10560	35750
1/14/2018	0	47125	189120	0	59500	0	687500	0	1920	0	2970	0	0	0	0	0	0
1/15/2018	0	0	0	0	0	0	687500	0	0	0	0	3060	0	15120	0	0	0
1/16/2018	354040	48425	0	6200	58100	0	687500	254100	1856	0	3150	3060	0	0	0	0	0
1/17/2018	0	0	0	5700	0	0	687500	0	0	1442000	0	0	0	0	0	0	0
1/18/2018	0	0	0	5400	0	0	687500	0	0	0	0	0	0	0	0	0	0
1/19/2018	0	44850	0	5700	53900	233700	687500	328900	1472	1466500	2610	3060	207600	13860	109250	15070	18590
1/20/2018	0	43225	0	0	0	0	687500	0	0	1477000	0	0	0	0	0	14630	0
1/21/2018	0	0	0	0	0	0	687500	0	0	0	0	0	0	0	0	0	0
1/22/2018	0	0	0	0	0	0	687500	0	0	0	0	3060	0	0	0	0	16060
1/23/2018	0	0	0	0	0	0	687500	0	2880	0	8820	0	0	0	0	0	0
1/24/2018	0	64025	0	5700	77700	0	687500	0	0	0	5310	3060	0	0	177650	22880	0
1/25/2018	0	0	0	0	0	0	687500	0	0	0	3690	0	0	0	149150	21450	0
1/26/2018	828000	59800	0	0	0	0	687500	0	0	0	3510	0	0	0	267900	0	0
1/27/2018	0	56225	0	0	0	0	687500	0	2368	0	0	0	0	14760	0	0	0
1/28/2018	0	54925	0	0	0	0	687500	0	0	0	0	3060	256800	16920	0	21340	0
1/29/2018	0	0	0	6900	0	0	687500	0	0	0	0	4080	0	17820	130150	41360	0
1/30/2018	0	53625	0	0	0	0	687500	0	0	0	2970	3060	0	0	0	0	0
1/31/2018	0	0	0	0	65100	225150	687500	374000	0	0	3510	0	0	0	119700	0	0
2/1/2018	789000	52325	0	0	65100	205200	687500	739200	1344	1718500	3330	3060	0	14040	116850	0	19030
2/2/2018	0	0	0	5400	60200	0	687500	0	0	1760500	0	0	208800	0	0	0	0
2/3/2018	0	0	0	0	0	0	687500	355300	22144	0	0	0	0	0	0	0	0
2/4/2018	783000	45500	0	6300	63700	169100	687500	326700	1664	0	3060	3060	259200	17460	131100	19140	18480
2/5/2018	756000	49725	187200	5400	66500	170050	687500	650100	1728	1848000	2610	3570	246000	17100	104500	18810	18700
2/6/2018	0	0	0	4900	57400	0	687500	367400	0	1718500	0	2040	0	0	102600	17930	17930
2/7/2018	0	43225	0	0	0	0	687500	0	0	0	0	3060	0	0	0	0	18370
2/8/2018	0	0	0	0	0	196650	687500	361900	0	0	0	0	0	0	0	17600	18040
2/9/2018	0	43875	0	0	53200	0	687500	0	0	0	0	2040	0	0	0	18150	0
2/10/2018	0	0	0	0	0	187150	687500	335500	1344	0	0	0	226800	0	0	0	0
2/11/2018	0	0	0	0	59500	134900	687500	0	0	0	2610	0	0	14760	122550	21560	0
2/12/2018	0	0	0	0	0	0	687500	0	0	0	3330	3060	262800	0	0	0	0
2/13/2018	0	0	0	0	0	0	687500	0	0	0	0	0	0	0	0	0	0
2/14/2018	0	0	0	5600	0	172900	687500	0	0	0	2790	0	0	12960	0	0	0
2/15/2018	750000	38025	0	4500	56700	181450	687500	0	1280	1438500	2610	3060	0	11340	123500	19030	16720
2/16/2018	0	0	0	11200	0	0	687500	0	0	0	2970	0	0	11520	254600	0	0
2/17/2018	0	0	0	5700	62300	0	687500	348700	1152	0	2790	2550	0	11520	130150	18700	18370
2/18/2018	0	0	0	0	0	0	687500	0	0	0	0	0	0	15660	0	0	19030
2/19/2018	0	0	0	0	70000	0	687500	0	0	0	0	3060	0	0	125400	0	0
2/20/2018	1266000	146900	0	10700	323400	520600	687500	465300	10752	3318000	27090	12240	708000	22860	342000	76560	36850
2/21/2018	2514000	245050	0	27300	979300	746700	687500	0	25856	0	56250	39780	1310400	58320	725800	120120	111320
2/22/2018	0	0	0	72200	0	354350	687500	0	0	0	51210	0	0	39420	0	0	120120
2/23/2018	0	0	0	0	0	0	687500	546700	16384	0	17820	18360	0	0	544350	0	51590
2/24/2018	0	224250	210880	0	212100	0	687500	1018600	11136	0	13770	0	997200	0	0	54230	0
2/25/2018	1977000	212875	210880	13500	202300	265050	687500	426800	10624	0	15570	13770	0	24300	639350	54890	19580
2/26/2018	0	0	0	0	387800	217550	687500	0	9280	0	0	0	0	0	240350	0	15730
2/27/2018	0	156650	0	10600	0	0	687500	0	8320	0	0	0	717600	0	0	0	0
2/28/2018	0	137475	0	10300	139300	0	687500	429000	7168	0	0	9690	0	0	175750	38830	0
3/1/2018	0	0	0	20100	0	0	687500	0	0	0	0	0	0	0	0	0	0
3/2/2018	1803000	138125	0	13200	186200	319200	687500	443300	8192	2443000	14940	12240	772800	24300	397100	45980	13970
3/3/2018	0	0	0	0	0	0	687500	0	7296	0	0	11220	0	0	0	0	0
3/4/2018	0	119925	0	0	147700	0	687500	0	6720	0	9360	0	0	0	0	0	11770
3/5/2018	742000	0	0	0	0	0	687500	379500	0	0	9180	0	0	0	0	0	0
3/6/2018	0	107900	0	0	0	269800	687500	423500	0	0	8190	0	0	0	0	31240	0
3/7/2018	0	0	0	10900	0	289750	687500	0	5696	0	0	0	0	0	0	0	8800
3/8/2018	1044000	91325	0	9600	114100	281200	687500	0	4928	1736000	7380	8160	542400	23040	150100	28160	8030
3/9/2018	0	85150	0	0	105700	280250	687500	408100	0	1634500	0	8160	0	0	0	0	6600
3/10/2018	602080	0	0	0	98700	0	687500	0	0	0	0	7650	0	0	162450	0	0
3/12/2018	0	76050	0	8500	98700	209000	687500	0	0	1536500	0	7140	0	23220	0	0	0
3/12/2018	1011000	82225	0	0	0	0	687500	354200	4608	1491000	6300	8160	0	24840	0	7920	4730
3/13/2018	0	0	0	0	0	0	687500	368500	0	0	0	0	0	0	0	0	5830
3/14/2018	0	70850	0	8700	0	0	687500	0	3776	0	0	0	0	18000	0	0	0
3/15/2018	0	63700	0	0	105000	236550	687500	0	3968	0	0	0	0	0	128250	0	5500
3/16/2018	936000	63375	83520	9300	114100	0	687500	387200	3584	1467800	0	6630	402000	19620	132050	10780	5720
3/17/2018	0	61425	79360	8600	87500	241300	687500	0	0	0	0	13260	0	0	0	9130	5280
3/18/2018	0	70200	79360	8100	0	261250	687500	181500	3904	0	6390	7140	0	20160	161500	8140	6050
3/19/2018	960000	0	87360	0	0	0	687500	0	0	0	5400	0	0	0	126350	7920	5390
3/20/2018	972000	64025	82880	0	79100	229900	687500	0	3520	1469000	5940	6630	375600	16560	133950	7700	5170
3/21/2018	0	58825	82880	0	0	0	687500	0	0	0	0	5100	351600	0	124450	23320	0
3/22/2018	0	0	0	6900	0	227050	687500	0	0	0	4140	0	0	0	0	0	0
3/23/2018	0	58500	0	0	74200	215650	687500	0	0	1272800	4140	0	0	0	0	0	0
3/24/2018	876000	56225	0	6800	72800	214700	687500	145200	2752	0	3870	5100	343200	16740	133950	16500	4620
3/25/2018	0	70200	120320	8000	101500	322050	687500	168300	4992	1587500	10440	6120	414000	21600	172900	17930	7700
3/26/2018	0	0	0	0	112000	390450	687500	0	0	0	0	0	0	0	0	0	8910
3/27/2018	1203000	0	0	11200	167300	0	687500	403700	8000	2313100	18180	11220	638400	23400	223250	39600	14740
3/28/2018	0	255775	0	0	366100	470250	687500	0	0	0	0	0	0	0	0	0	50600
3/29/2018	0	0	0	19100	230300	303050	687500	0	0	0	0	0	0	25380	0	57750	25300
3/30/2018	1386000	174200	0	16200	192500	346750	687500	455400	10368	2696300	19620	15810	858000	25200	227050	48510	18700
3/31/2018	0	149825	0	14700	0	0	687500	0	9024	0	0	0	0	0	0	0	0
4/1/2018	0	0	0	16400	0	0	687500	0	0	0	14400	0	0	29160	193800	0	0
4/2/2018	0	0	0	0	149100	300200	687500	0	0	0	13140	0	0	0	0	30800	0
4/3/2018	1155000	122850	0	13500	148400	323000	687500	433400	7744	2263600	14580	12240	674400	22500	178600	28710	12210
4/4/2018	1350000	178750	219520	15800	211400	408500	687500	469700	12416	0	29340	31620	1063200	26820	242250	62040	23870
4/5/2018	0	179725	0	15300	186900	301150	687500	448800	11264	0	22410	17340	0	23580	210900	49280	21450
4/6/2018	0	0	0	0	0	288800	687500	0	0	0	0	13260	0	0	0	0	0
4/7/2018	1131000	127400	0	13700	148400	298300	687500	0	0	0	13230	12240	0	21960	430350	30470	12540
4/8/2018	0	0	0	0	0	0	687500	0	0	0	0	10710	0	24120	0	27280	10450
4/9/2018	0	104650	0	13000	127400	262200	687500	376200	0	0	10080	10200	0	0	278350	25190	9570
4/10/2018	0	96850	0	11300	0	285000	687500	0	0	0	9990	8670	620400	0	152000	21450	9460
4/11/2018	0	92300	0	0	108500	262200	687500	0	0	1600	0	8160	0	0	0	21450	8800
4/12/2018	996000	0	0	10100	107800	253650	687500	400400	5504	1904500	8640	0	0	20340	296400	21120	8580
4/13/2018	672040	82550	0	11900	120400	249850	687500	402600	5056	1747200	0	8670	460800	20880	0	20790	6930
4/14/2018	990000	76700	0	9300	97300	240350	687500	388300	4864	1736000	7830	7650	495600	21240	167200	19360	8140
4/15/2018	0	0	0	0	0	0	687500	416900	10240	0	0	0	0	0	0	0	0
4/16/2018	1311000	152750	0	15200	168700	319200	687500	397100	9280	2449300	20520	18360	739200	28080	209000	41470	14740
4/17/2018	0	0	191360	0	0	262200	687500	0	0	0	15210	0	681600	0	179550	0	0
4/18/2018	0	0	158080	0	0	0	687500	0	0	0	0	0	0	0	0	0	10560
4/19/2018	2208000	103025	158080	12200	129500	213750	687500	407000	7296	2231500	11250	11220	0	20520	321100	26400	9900
4/20/2018	0	91000	0	23600	112000	201400	687500	412500	6336	0	9630	9690	564000	21060	465500	0	9240
4/21/2018	945000	80275	0	10700	119000	220400	687500	413600	6016	0	9630	9180	578400	19440	164350	22550	8030
4/22/2018	0	0	117120	20400	0	0	687500	0	0	0	0	8160	0	0	0	0	0
4/23/2018	0	79625	0	0	0	219450	687500	0	0	1808300	9450	10710	523200	0	133000	0	0
4/24/2018	0	70525	0	0	0	0	687500	411400	0	1642500	8460	17340	0	0	0	0	9240
4/25/2018	0	75075	0	10100	100100	238450	687500	398200	0	1672000	8730	6120	490800	19440	142500	18260	8470
4/26/2018	0	0	0	0	0	0	687500	0	0	0	7920	6120	0	0	0	17380	0
4/27/2018	0	0	0	10200	90300	0	687500	392700	4864	0	0	6120	0	0	143450	16830	7480
4/28/2018	0	0	0	9500	85400	209950	687500	0	4608	0	0	0	0	0	0	0	0
4/29/2018	0	64675	0	0	0	167200	687500	0	0	0	6840	5100	0	0	0	0	7260
4/30/2018	0	0	0	0	0	170050	687500	333300	0	0	7200	0	0	0	0	14630	0
5/1/2018	0	0	0	0	80500	193800	687500	388300	0	0	0	5100	553200	17640	127300	13420	6600
5/2/2018	0	60125	91200	0	82600	209950	687500	0	3520	1503500	6210	5100	0	16020	0	14190	6160
5/3/2018	903000	58825	91840	8900	79800	227050	687500	401500	3392	1387600	5940	5100	394800	16200	125400	13750	6050
5/4/2018	960000	69225	113920	9400	102900	297350	687500	421300	5568	1582100	9540	6630	453600	14400	151050	14300	8690
5/5/2018	0	0	0	8900	0	238450	687500	0	0	0	0	5610	0	0	0	0	6490
5/6/2018	0	62400	0	0	86800	204250	687500	0	0	0	0	0	0	0	0	0	0
5/7/2018	0	0	0	0	0	0	687500	0	0	0	0	5610	0	0	0	12870	5610
5/8/2018	0	55900	0	8600	85400	197600	687500	369600	3520	1450600	6030	4590	381600	19080	124450	11550	5060
5/9/2018	891000	55250	0	8400	80500	180500	687500	357500	3392	1376000	5400	10200	375600	18180	136800	11770	5390
5/10/2018	0	61750	0	0	0	0	687500	0	6528	1600	8100	0	471600	35280	157700	13970	11000
5/11/2018	948000	74100	0	0	119000	310650	687500	379500	9088	2016000	7920	5100	600000	19620	166250	15730	12210
5/12/2018	0	0	0	0	0	255550	687500	0	0	1656000	0	0	0	0	0	0	0
5/13/2018	0	0	0	11300	0	0	687500	0	5312	1600	5400	5100	0	0	0	14300	6820
5/14/2018	578760	0	100160	11300	0	0	687500	0	4928	0	5670	5610	0	23220	131100	13090	6490
5/15/2018	0	57200	100160	0	0	0	687500	0	0	0	4770	5100	0	18720	129200	11110	0
5/16/2018	0	0	0	0	0	0	687500	0	0	0	0	0	0	0	0	0	0
5/17/2018	897000	0	0	0	88200	0	687500	184800	0	0	0	5100	0	0	0	0	0
5/18/2018	0	0	0	0	0	0	687500	0	0	1299200	4140	0	0	18720	0	0	0
5/19/2018	870000	51025	0	9000	77700	197600	687500	155100	3192	1275200	4230	4080	355200	18720	128250	9400	4730
5/20/2018	0	0	0	9200	0	0	687500	290400	2907	0	0	0	0	0	0	0	5170
5/21/2018	0	50700	0	9500	86800	166250	687500	122100	2736	0	4680	5100	352800	19800	119700	9300	5280
5/22/2018	876000	0	0	0	0	177650	687500	0	0	1600	4230	4590	0	16200	119700	0	5610
5/23/2018	861000	0	0	0	0	0	687500	0	0	0	4230	0	0	0	117800	0	0
5/24/2018	846000	43550	0	8800	74200	196650	687500	172700	2052	1382400	3330	4590	315600	16020	116850	8600	3300
5/25/2018	849000	0	0	9200	70000	0	687500	0	0	0	3870	4590	0	0	0	0	0
5/26/2018	0	42250	0	8100	73500	0	687500	162800	0	0	0	0	0	0	0	0	3300
5/27/2018	0	48750	0	8600	0	0	687500	0	1881	0	3600	0	302400	16200	146300	0	0
5/28/2018	858000	44525	0	8700	71400	0	687500	144100	1596	1664000	3330	3570	595200	16740	123500	8800	3300
5/29/2018	0	0	0	9100	72100	232750	687500	0	0	1412800	6480	4590	0	18360	123500	8600	3630
5/30/2018	0	0	0	0	0	0	687500	171600	0	1338900	0	4080	273600	0	0	0	0
5/31/2018	0	0	0	0	79100	310650	687500	0	0	0	5400	0	296400	14760	155800	0	4730
6/1/2018	0	46475	0	8400	84700	0	687500	0	2850	0	0	0	0	0	0	0	0
6/2/2018	0	0	0	8100	0	280250	687500	0	0	0	0	4080	0	0	0	0	0
6/3/2018	0	43550	0	0	0	0	687500	0	0	0	0	0	309600	19260	0	0	0
6/4/2018	0	43550	0	0	0	0	687500	0	2052	0	0	0	0	0	0	0	0
6/5/2018	0	36725	0	6800	0	0	687500	0	1596	0	0	0	298800	16200	133000	0	0
6/6/2018	864000	0	0	0	0	45600	687500	0	0	0	3510	0	0	0	103530	0	0
6/7/2018	0	0	0	0	0	0	687500	0	0	0	0	0	266400	0	123540	0	0
6/8/2018	0	36075	0	6800	0	39800	687500	0	0	0	0	0	0	0	0	0	0
6/9/2018	0	0	0	6200	67900	32600	687500	0	0	1600	0	3500	254400	0	125280	0	0
6/10/2018	0	39650	0	7000	0	71936	687500	205700	2052	0	0	0	0	0	170520	0	95000
6/11/2018	0	0	0	0	0	167432	687500	0	0	0	0	17000	487200	0	0	0	0
6/12/2018	1407000	325	0	0	0	0	687500	408100	0	0	12780	0	0	25740	0	30400	0
6/13/2018	0	316225	0	29300	191100	78400	687500	535700	0	0	0	11500	0	0	0	34000	0
6/14/2018	1332000	181350	0	18900	150500	58800	687500	0	9690	2301100	10440	9000	0	26460	338430	27000	404700
6/15/2018	0	0	0	16500	121800	0	687500	0	0	0	0	7500	694800	0	870	0	207100
6/16/2018	0	101400	0	0	0	0	687500	0	5130	0	5850	0	0	0	0	0	0
6/17/2018	0	81900	0	0	0	33400	687500	0	0	0	5580	0	0	0	166170	0	0
6/18/2018	0	0	0	0	0	35000	687500	0	3990	0	0	5500	0	0	0	13700	0
6/19/2018	1053000	64675	0	0	88900	36800	687500	0	0	1539200	5490	5000	496800	20700	295800	11500	106400
6/20/2018	0	59475	0	7700	0	54448	687500	0	4275	0	6930	5000	0	21600	375840	12900	142500
6/21/2018	0	0	0	8500	0	0	687500	0	0	0	0	0	0	0	0	0	0
6/22/2018	0	0	333440	14800	0	0	687500	0	0	2624000	0	0	0	36360	0	0	0
6/23/2018	1527000	0	0	18900	0	61600	687500	0	0	3100	18990	0	0	29340	0	0	0
6/24/2018	0	120900	0	0	224000	44200	687500	0	8379	0	13780	10500	910800	0	0	34800	397100
6/25/2018	0	93925	0	13800	0	0	687500	0	0	2495500	9900	0	0	0	0	0	0
6/26/2018	0	81575	0	12300	142800	44800	687500	0	5814	0	6660	0	0	0	0	0	180500
6/27/2018	0	0	0	0	0	54400	687500	0	0	0	0	7000	691200	0	0	0	0
