June	22	2013	14.82565069
June	23	2013	12.07887888
June	24	2013	12.52252722
June	25	2013	26.33530927
June	26	2013	26.85138977
June	27	2013	18.63176044
June	28	2013	16.29565728
June	29	2013	15.68174609
June	30	2013	14.43430172
July	1	2013	13.13579273
July	2	2013	12.70154602
July	3	2013	13.74118137
July	4	2013	11.45657669
July	5	2013	11.6212002
July	6	2013	11.0446803
July	7	2013	11.11942279
July	8	2013	12.00512505
July	9	2013	12.17886251
July	10	2013	17.85640544
July	11	2013	13.12151194
July	12	2013	12.35
July	13	2013	11.59333216
July	14	2013	11.54516585
July	15	2013	11.95599198
July	16	2013	11.82160115
July	17	2013	11.73390675
July	18	2013	11.86013222
July	19	2013	11.37124491
July	20	2013	11.01281883
July	21	2013	13.51222706
July	22	2013	13.27385402
July	23	2013	12.48358811
July	24	2013	12.295287
July	25	2013	12.02334132
July	26	2013	11.93475008
July	27	2013	11.13020733
July	28	2013	10.59034991
July	29	2013	11.45338276
July	30	2013	12.47691961
July	31	2013	11.96662319
August	1	2013	11.26676929
August	2	2013	11.65157243
August	3	2013	10.82307705
August	4	2013	10.16214371
August	5	2013	10.83489943
August	6	2013	11.11300743
August	7	2013	11.35826921
August	8	2013	11.25905108
August	9	2013	10.75585186
August	10	2013	9.880271435
August	11	2013	9.794584155
August	12	2013	10.15629697
August	13	2013	10.23750079
August	14	2013	10.26187861
August	15	2013	10.69221091
August	16	2013	10.5151428
August	17	2013	9.870343328
August	18	2013	9.973313093
August	19	2013	10.79164255
August	20	2013	11.00369751
August	21	2013	11.19478762
August	22	2013	11.73898745
August	23	2013	11.27980471
August	24	2013	10.7020998
August	25	2013	10.56868029
August	26	2013	11.59
August	27	2013	11.5
August	28	2013	13.59971905
August	29	2013	10.85048532
August	30	2013	11.20145798
August	31	2013	10.88775587
September	1	2013	10.22326994
September	2	2013	10.71635056
September	3	2013	11.02172327
September	4	2013	11.22407389
September	5	2013	11.16
September	6	2013	10.56397581
September	7	2013	11.03794289
September	8	2013	11.35476398
September	9	2013	10.91328955
September	10	2013	11.83696556
September	11	2013	11.62670517
September	12	2013	11.55421591
September	13	2013	11.33387041
September	14	2013	10.73026371
September	15	2013	10.52594662
September	16	2013	11.2880168
September	17	2013	11.45493889
September	18	2013	11.72471523
September	19	2013	12.19279623
September	20	2013	12.08071831
September	21	2013	11.12511444
September	22	2013	10.73578596
September	23	2013	11.08447599
September	24	2013	11.2228599
September	25	2013	11.3575802
September	26	2013	11.23989203
September	27	2013	11.20435844
September	28	2013	10.90127664
September	29	2013	11.00901623
September	30	2013	11.44044188
October	1	2013	11.80197684
October	2	2013	12.12949758
October	3	2013	12.19696928
October	4	2013	11.75149609
October	5	2013	12.26096228
October	6	2013	10.98143148
October	7	2013	11.38806315
October	8	2013	11.51594832
October	9	2013	11.42433997
October	10	2013	11.43413915
October	11	2013	11.21831748
October	12	2013	10.75534453
October	13	2013	10.38113959
October	14	2013	11.37328777
October	15	2013	11.56106826
October	16	2013	11.13761452
October	17	2013	11.12494732
